"id","origin","org_city","org_district","destination","dest_city","dest_district","distance","duration","case","pallet","to","dayo","td","dayd","LTL"
4542,"B02000JJN1","Suzhou","吴江区","B0FFK85V4K","Hangzhou","临安区",212.941,2.53333333333333,"ZJ",8,"12:00","day 0","24:00","day 0",3774.34094
4543,"B0G1AO0IBH","Nanjing","溧水区","B0FFKVXSFY","Ningbo","奉化区",375.87,4.7,"ZJ",18,"08:00","day 0","20:00","day 0",8492.267115
4544,"B0G0NZW2VU","Nanjing","江宁区","B0FFFVN7JT","Hangzhou","临平区",252.439,3.11666666666667,"ZJ",13,"12:00","day 0","24:00","day 0",6133.3040275
4545,"B0FFHFSCFH","Suzhou","吴中区","B0FFHD6O3A","Jiaxing","海盐县",104.027,1.63333333333333,"ZJ",16,"12:00","day 0","24:00","day 0",7548.68188
4546,"B0FFL9Q85P","Nanjing","江宁区","B0FFK85V4K","Hangzhou","临安区",246.629,3.35,"ZJ",11,"12:00","day 0","24:00","day 0",5189.7187925
4547,"B01FE15UUN","Wuxi","江阴市","B0FFHN6ZU2","Hangzhou","拱墅区",203.585,2.5,"ZJ",13,"12:00","day 0","24:00","day 0",6133.3040275
4548,"B0GKC6MA4E","Yangzhou","仪征市","B0FFHXOBD1","Hangzhou","富阳区",327.796,3.8,"ZJ",11,"12:00","day 0","24:00","day 0",5189.7187925
4549,"B0FFGYNGHQ","Changzhou","武进区","B0FFMBV9V0","Hangzhou","临平区",191.609,2.73333333333333,"ZJ",7,"08:00","day 0","20:00","day 0",3302.5483225
4550,"B0FFGJ1NAK","Suzhou","常熟市","B0FFFVN7JT","Hangzhou","临平区",182.292,2.4,"ZJ",7,"12:00","day 0","24:00","day 0",3302.5483225
4551,"B0FFH70JG8","Nanjing","鼓楼区","B0FFLK4EPS","Jiaxing","海宁市",297.175,3.98333333333333,"ZJ",7,"12:00","day 0","24:00","day 0",3302.5483225
4552,"B0FFK7ZQFN","Wuxi","江阴市","B0FFL81IUU","Hangzhou","富阳区",275.397,3.2,"ZJ",6,"08:00","day 0","20:00","day 0",2830.755705
4553,"B0FFH0WGKS","Suzhou","吴江区","B0FFHXOBD1","Hangzhou","富阳区",161.906,2.05,"ZJ",11,"08:00","day 0","20:00","day 0",5189.7187925
4554,"B0FFH4SOJP","Nanjing","溧水区","B0FFJRXFMW","Jiaxing","海宁市",298.474,3.25,"ZJ",15,"12:00","day 0","24:00","day 0",7076.8892625
4555,"B0H1TCJ4IO","Yangzhou","江都区","B0FFKVXSFY","Ningbo","奉化区",401.893,4.88333333333333,"ZJ",10,"08:00","day 0","20:00","day 0",4717.926175
4556,"B0FFHC9CJ8","Suzhou","相城区","B0FFLA9ZTX","Hangzhou","钱塘区",167.548,2.15,"ZJ",6,"08:00","day 0","20:00","day 0",2830.755705
4557,"B0202150WR","Yangzhou","广陵区","B0GUVDW01P","Jiaxing","海宁市",283.639,3.58333333333333,"ZJ",10,"12:00","day 0","24:00","day 0",4717.926175
4558,"B01FE15UUN","Wuxi","江阴市","B0FFHXOBD1","Hangzhou","富阳区",239.353,2.86666666666667,"ZJ",5,"12:00","day 0","24:00","day 0",2358.9630875
4559,"B0FFGIBTXI","Suzhou","太仓市","B0FFFVN7JT","Hangzhou","临平区",218.851,3.26666666666667,"ZJ",6,"08:00","day 0","20:00","day 0",2830.755705
4560,"B0FFFRS0IH","Nanjing","江宁区","B0FFFVN7JT","Hangzhou","临平区",259.671,3.16666666666667,"ZJ",6,"12:00","day 0","24:00","day 0",2830.755705
4561,"B02001C3PG","Suzhou","张家港市","B0FFMBV9V0","Hangzhou","临平区",210.186,2.96666666666667,"ZJ",8,"12:00","day 0","24:00","day 0",3774.34094
4562,"B02000JJ21","Suzhou","吴中区","B0GUVDW01P","Jiaxing","海宁市",104.946,1.46666666666667,"ZJ",5,"08:00","day 0","20:00","day 0",2358.9630875
4563,"B0IGCZC15I","Suzhou","吴江区","B0FFHOJIJ7","Hangzhou","余杭区",110.803,1.98333333333333,"ZJ",11,"12:00","day 0","24:00","day 0",5189.7187925
4564,"B0FFG2575E","Zhenjiang","润州区","B0FFHXOBD1","Hangzhou","富阳区",284.647,3.21666666666667,"ZJ",5,"08:00","day 0","20:00","day 0",2358.9630875
4565,"B0FFFRXR3L","Yangzhou","宝应县","B0FFKGBPOF","Jiaxing","南湖区",358.62,4.71666666666667,"ZJ",19,"12:00","day 0","24:00","day 0",8964.0597325
4566,"B0FFH70JG8","Nanjing","鼓楼区","B0FFJRXFMW","Jiaxing","海宁市",345.55,3.88333333333333,"ZJ",4,"08:00","day 0","20:00","day 0",1887.17047
4567,"B0FFHC9CJ8","Suzhou","相城区","B0FFFVN7JT","Hangzhou","临平区",169.046,2.26666666666667,"ZJ",17,"12:00","day 0","24:00","day 0",8020.4744975
4568,"B0G3AZBRXL","Yangzhou","广陵区","B023B15E6D","Hangzhou","桐庐县",342.65,3.76666666666667,"ZJ",20,"12:00","day 0","24:00","day 0",9435.85235
4569,"B0FFFOM198","Suzhou","虎丘区","B0FFMBV9V0","Hangzhou","临平区",165.596,2.65,"ZJ",13,"08:00","day 0","20:00","day 0",6133.3040275
4570,"B0I6TYMZJG","Suzhou","吴江区","B0FFFVN7JT","Hangzhou","临平区",128.752,1.93333333333333,"ZJ",4,"12:00","day 0","24:00","day 0",1887.17047
4571,"B0FFHDQA5M","Suzhou","常熟市","B0FFG4GVOV","Zhoushan","定海区",281.871,3.33333333333333,"ZJ",5,"08:00","day 0","20:00","day 0",2358.9630875
4572,"B0FFFRS0IH","Nanjing","江宁区","B0FFLA9ZTX","Hangzhou","钱塘区",286.052,4.08333333333333,"ZJ",8,"08:00","day 0","20:00","day 0",3774.34094
4573,"B0FFK83QI3","Nanjing","江宁区","B0FFHN6ZU2","Hangzhou","拱墅区",271.293,3.26666666666667,"ZJ",5,"08:00","day 0","20:00","day 0",2358.9630875
4574,"B0FFG2575E","Zhenjiang","润州区","B0FFK7XY6U","Ningbo","镇海区",379.695,4.38333333333333,"ZJ",6,"12:00","day 0","24:00","day 0",2830.755705
4575,"B00190CNHV","Nanjing","江宁区","B0FFKGBPOF","Jiaxing","南湖区",290.874,3.33333333333333,"ZJ",14,"12:00","day 0","24:00","day 0",6605.096645
4576,"B0FFHD3E8G","Suzhou","吴中区","B0FFMBV9V0","Hangzhou","临平区",140.613,2.25,"ZJ",10,"08:00","day 0","20:00","day 0",4717.926175
4577,"B02000JR6M","Suzhou","相城区","B0FFK7XY6U","Ningbo","镇海区",229.072,2.76666666666667,"ZJ",6,"08:00","day 0","20:00","day 0",2830.755705
4578,"B0FFHY6PN3","Suzhou","常熟市","B0I675OYZQ","Shaoxing","柯桥区",236.801,3.05,"ZJ",11,"12:00","day 0","24:00","day 0",5189.7187925
4579,"B0FFK83QI3","Nanjing","江宁区","B0FFLHS22C","Jiaxing","南湖区",271.427,3.13333333333333,"ZJ",11,"12:00","day 0","24:00","day 0",5189.7187925
4580,"B0FFH0WGKS","Suzhou","吴江区","B0FFK7XY6U","Ningbo","镇海区",191.931,2.45,"ZJ",17,"08:00","day 0","20:00","day 0",8020.4744975
4581,"B0FFK83QI3","Nanjing","江宁区","B023E12FTI","Ningbo","海曙区",407.931,4.6,"ZJ",19,"08:00","day 0","20:00","day 0",8964.0597325
4582,"B0FFF8Z69A","Changzhou","钟楼区","B0H135MBEW","Hangzhou","临平区",196.317,2.71666666666667,"ZJ",15,"08:00","day 0","20:00","day 0",7076.8892625
4583,"B0FFH0WGKS","Suzhou","吴江区","B0FFL81IUU","Hangzhou","富阳区",188.109,2.26666666666667,"ZJ",10,"12:00","day 0","24:00","day 0",4717.926175
4584,"B0FFK4CQ2L","Changzhou","武进区","B0FFK85V4K","Hangzhou","临安区",261.602,3.18333333333333,"ZJ",16,"08:00","day 0","20:00","day 0",7548.68188
4585,"B020215DUP","Yangzhou","江都区","B0FFHD6O3A","Jiaxing","海盐县",291.333,3.6,"ZJ",17,"12:00","day 0","24:00","day 0",8020.4744975
4586,"B0FFH70JG8","Nanjing","鼓楼区","B0G25CU48P","Hangzhou","建德市",402.974,4.3,"ZJ",18,"08:00","day 0","20:00","day 0",8492.267115
4587,"B0FFJN8WFQ","Wuxi","新吴区","B0FFI2KAV3","Jiaxing","桐乡市",116.928,2.15,"ZJ",15,"08:00","day 0","20:00","day 0",7076.8892625
4588,"B0FFH3869T","Zhenjiang","句容市","B0FFLK4EPS","Jiaxing","海宁市",308.709,4.16666666666667,"ZJ",8,"08:00","day 0","20:00","day 0",3774.34094
4589,"B0G1AO0IBH","Nanjing","溧水区","B0FFHXOBD1","Hangzhou","富阳区",240.425,2.68333333333333,"ZJ",10,"12:00","day 0","24:00","day 0",4717.926175
4590,"B0FFL9CGXN","Nanjing","栖霞区","B0FFHXOBD1","Hangzhou","富阳区",316.744,3.55,"ZJ",7,"12:00","day 0","24:00","day 0",3302.5483225
4591,"B0FFHNXOVT","Suzhou","昆山市","B0H135MBEW","Hangzhou","临平区",165.18,2.3,"ZJ",12,"12:00","day 0","24:00","day 0",5661.51141
4592,"B0IGCZC15I","Suzhou","吴江区","B0FFG4GVOV","Zhoushan","定海区",246.675,2.91666666666667,"ZJ",5,"12:00","day 0","24:00","day 0",2358.9630875
4593,"B0GUCU8FLD","Zhenjiang","句容市","B0FFHOJIJ7","Hangzhou","余杭区",266.837,3.16666666666667,"ZJ",18,"12:00","day 0","24:00","day 0",8492.267115
4594,"B0FFGAIWAV","Suzhou","昆山市","B0H135MBEW","Hangzhou","临平区",171.22,2.26666666666667,"ZJ",4,"08:00","day 0","20:00","day 0",1887.17047
4595,"B0I6TYMZJG","Suzhou","吴江区","B0FFFA8L2B","Ningbo","镇海区",194.794,2.43333333333333,"ZJ",11,"12:00","day 0","24:00","day 0",5189.7187925
4596,"B0FFHFSCFH","Suzhou","吴中区","B0FFK7XY6U","Ningbo","镇海区",211.595,2.8,"ZJ",6,"08:00","day 0","20:00","day 0",2830.755705
4597,"B0FFIS83Q7","Zhenjiang","丹阳市","B0FFL81IUU","Hangzhou","富阳区",284.602,3.21666666666667,"ZJ",12,"12:00","day 0","24:00","day 0",5661.51141
4598,"B0FFHCRHH3","Changzhou","天宁区","B0H135MBEW","Hangzhou","临平区",214.533,3.21666666666667,"ZJ",17,"12:00","day 0","24:00","day 0",8020.4744975
4599,"B0FFG2575E","Zhenjiang","润州区","B0FFG4GVOV","Zhoushan","定海区",431.062,4.91666666666667,"ZJ",10,"12:00","day 0","24:00","day 0",4717.926175
4600,"B0G0ZLYTOF","Nanjing","栖霞区","B0FFKVXSFY","Ningbo","奉化区",421.478,5.31666666666667,"ZJ",11,"12:00","day 0","24:00","day 0",5189.7187925
4601,"B0FFJN8WFQ","Wuxi","新吴区","B0FFK4YCJ8","Shaoxing","越城区",195.284,2.58333333333333,"ZJ",14,"12:00","day 0","24:00","day 0",6605.096645
4602,"B0G1AO0IBH","Nanjing","溧水区","B0FFKGBPOF","Jiaxing","南湖区",258.135,2.9,"ZJ",18,"08:00","day 0","20:00","day 0",8492.267115
4603,"B0FFF8Z69A","Changzhou","钟楼区","B0FFHN6ZU2","Hangzhou","拱墅区",205.26,2.91666666666667,"ZJ",4,"08:00","day 0","20:00","day 0",1887.17047
4604,"B0FFHDQA5M","Suzhou","常熟市","B0FFK85V4K","Hangzhou","临安区",269.415,3.13333333333333,"ZJ",15,"08:00","day 0","20:00","day 0",7076.8892625
4605,"B0FFFRXR3L","Yangzhou","宝应县","B0FFLPWCQK","Hangzhou","余杭区",360.327,4.4,"ZJ",13,"08:00","day 0","20:00","day 0",6133.3040275
4606,"B0GDDXZDXN","Suzhou","吴江区","B0FFLA9ZTX","Hangzhou","钱塘区",113.312,1.65,"ZJ",19,"12:00","day 0","24:00","day 0",8964.0597325
4607,"B0FFL9Q85P","Nanjing","江宁区","B0H135MBEW","Hangzhou","临平区",251.917,3.05,"ZJ",4,"08:00","day 0","20:00","day 0",1887.17047
4608,"B0GDDXZDXN","Suzhou","吴江区","B0I675OYZQ","Shaoxing","柯桥区",148.846,1.86666666666667,"ZJ",16,"08:00","day 0","20:00","day 0",7548.68188
4609,"B0FFHLH9SB","Zhenjiang","京口区","B0FFMBV9V0","Hangzhou","临平区",266.012,3.41666666666667,"ZJ",9,"12:00","day 0","24:00","day 0",4246.1335575
4610,"B0202150WR","Yangzhou","广陵区","B0FFHD26K7","Hangzhou","钱塘区",299.426,4.08333333333333,"ZJ",4,"08:00","day 0","20:00","day 0",1887.17047
4611,"B0FFGZQ43R","Wuxi","新吴区","B0FFK85V4K","Hangzhou","临安区",270.371,3.11666666666667,"ZJ",15,"12:00","day 0","24:00","day 0",7076.8892625
4612,"B0FFFU612V","Wuxi","江阴市","B0I675OYZQ","Shaoxing","柯桥区",249.154,3.1,"ZJ",8,"12:00","day 0","24:00","day 0",3774.34094
4613,"B0FFH70JG8","Nanjing","鼓楼区","B0FFHW4GZB","Hangzhou","萧山区",329.977,3.56666666666667,"ZJ",7,"08:00","day 0","20:00","day 0",3302.5483225
4614,"B0FFIS83Q7","Zhenjiang","丹阳市","B0FFFVN7JT","Hangzhou","临平区",253.519,3.21666666666667,"ZJ",4,"12:00","day 0","24:00","day 0",1887.17047
4615,"B0GDDXZDXN","Suzhou","吴江区","B0FFG4GVOV","Zhoushan","定海区",236.322,2.76666666666667,"ZJ",5,"08:00","day 0","20:00","day 0",2358.9630875
4616,"B0G0ZLYTOF","Nanjing","栖霞区","B0FFLA9ZTX","Hangzhou","钱塘区",331.088,4.48333333333333,"ZJ",15,"12:00","day 0","24:00","day 0",7076.8892625
4617,"B0FFF4HNKG","Yangzhou","邗江区","B0FFK85V4K","Hangzhou","临安区",315.298,3.61666666666667,"ZJ",8,"12:00","day 0","24:00","day 0",3774.34094
4618,"B0G0ZLYTOF","Nanjing","栖霞区","B023B15E6D","Hangzhou","桐庐县",346.525,3.75,"ZJ",8,"12:00","day 0","24:00","day 0",3774.34094
4619,"B0FFGJ1NAK","Suzhou","常熟市","B0FFHD26K7","Hangzhou","钱塘区",184.335,2.53333333333333,"ZJ",18,"08:00","day 0","20:00","day 0",8492.267115
4620,"B0FFJONTQ7","Changzhou","新北区","B0H135MBEW","Hangzhou","临平区",203.393,2.55,"ZJ",18,"08:00","day 0","20:00","day 0",8492.267115
4621,"B0G13KYBJL","Nanjing","六合区","B0FFK85V4K","Hangzhou","临安区",287.651,3.88333333333333,"ZJ",17,"12:00","day 0","24:00","day 0",8020.4744975
4622,"B0FFG9F43K","Changzhou","武进区","B0FFMBV9V0","Hangzhou","临平区",211.091,3.11666666666667,"ZJ",5,"08:00","day 0","20:00","day 0",2358.9630875
4623,"B0202150WR","Yangzhou","广陵区","B0FFJRXFMW","Jiaxing","海宁市",295.609,3.61666666666667,"ZJ",10,"12:00","day 0","24:00","day 0",4717.926175
4624,"B0FFHC9CJ8","Suzhou","相城区","B0H135MBEW","Hangzhou","临平区",161.841,2.03333333333333,"ZJ",9,"08:00","day 0","20:00","day 0",4246.1335575
4625,"B0FFHFSCFH","Suzhou","吴中区","B0FFHXOBD1","Hangzhou","富阳区",198.764,2.43333333333333,"ZJ",19,"08:00","day 0","20:00","day 0",8964.0597325
4626,"B0G0ZLYTOF","Nanjing","栖霞区","B0FFL6KA9D","Jiaxing","南湖区",283.061,3.81666666666667,"ZJ",19,"12:00","day 0","24:00","day 0",8964.0597325
4627,"B01FE0J0V7","Wuxi","惠山区","B0FFLA9ZTX","Hangzhou","钱塘区",206.648,2.66666666666667,"ZJ",12,"08:00","day 0","20:00","day 0",5661.51141
4628,"B0GDDXZDXN","Suzhou","吴江区","B0FFHW4GZB","Hangzhou","萧山区",166.993,2.5,"ZJ",20,"12:00","day 0","24:00","day 0",9435.85235
4629,"B0FFFRXR3L","Yangzhou","宝应县","B023B15E6D","Hangzhou","桐庐县",449.085,5.26666666666667,"ZJ",12,"12:00","day 0","24:00","day 0",5661.51141
4630,"B0FFF4HNKG","Yangzhou","邗江区","B0FFHXOBD1","Hangzhou","富阳区",301.603,3.53333333333333,"ZJ",12,"12:00","day 0","24:00","day 0",5661.51141
4631,"B0FFLC9J93","Nanjing","浦口区","B0FFGQ8EH5","Hangzhou","桐庐县",338.877,4.16666666666667,"ZJ",15,"08:00","day 0","20:00","day 0",7076.8892625
4632,"B0202150WR","Yangzhou","广陵区","B0FFFA8L2B","Ningbo","镇海区",398.48,4.73333333333333,"ZJ",12,"08:00","day 0","20:00","day 0",5661.51141
4633,"B0FFFRS0IH","Nanjing","江宁区","B0H135MBEW","Hangzhou","临平区",243.899,2.93333333333333,"ZJ",18,"12:00","day 0","24:00","day 0",8492.267115
4634,"B0FFFOM198","Suzhou","虎丘区","B0FFLPWCQK","Hangzhou","余杭区",159.53,1.93333333333333,"ZJ",14,"08:00","day 0","20:00","day 0",6605.096645
4635,"B0FFFOM198","Suzhou","虎丘区","B0FFFVN7JT","Hangzhou","临平区",172.634,2.26666666666667,"ZJ",20,"08:00","day 0","20:00","day 0",9435.85235
4636,"B0FFG0GSMW","Yangzhou","宝应县","B0HA6CDCW1","Hangzhou","桐庐县",458.036,5.41666666666667,"ZJ",6,"12:00","day 0","24:00","day 0",2830.755705
4637,"B0G0ZLYTOF","Nanjing","栖霞区","B0GUBCOVO3","Hangzhou","余杭区",272.737,3.03333333333333,"ZJ",6,"12:00","day 0","24:00","day 0",2830.755705
4638,"B00190CNHV","Nanjing","江宁区","B0FFH1UGLN","Shaoxing","上虞区",329.487,3.68333333333333,"ZJ",8,"08:00","day 0","20:00","day 0",3774.34094
4639,"B0FFFRXR3L","Yangzhou","宝应县","B0GRRBHAKJ","Zhoushan","定海区",550.184,6.95,"ZJ",5,"08:00","day 0","20:00","day 0",2358.9630875
4640,"B0FFGYNGHQ","Changzhou","武进区","B0FFLA9ZTX","Hangzhou","钱塘区",215.196,3.36666666666667,"ZJ",10,"12:00","day 0","24:00","day 0",4717.926175
4641,"B0FFL9CGXN","Nanjing","栖霞区","B0FFK85V4K","Hangzhou","临安区",280.382,3.71666666666667,"ZJ",15,"12:00","day 0","24:00","day 0",7076.8892625
4642,"B0FFG9F43K","Changzhou","武进区","B0FFL81IUU","Hangzhou","富阳区",267.502,3.41666666666667,"ZJ",5,"08:00","day 0","20:00","day 0",2358.9630875
4643,"B0FFH4SOJP","Nanjing","溧水区","B0FFHN6ZU2","Hangzhou","拱墅区",234.266,2.88333333333333,"ZJ",18,"08:00","day 0","20:00","day 0",8492.267115
4644,"B020216GML","Yangzhou","广陵区","B0FFH1UGLN","Shaoxing","上虞区",310.052,3.86666666666667,"ZJ",12,"12:00","day 0","24:00","day 0",5661.51141
4645,"B0FFF8Z69A","Changzhou","钟楼区","B0FFFVN7JT","Hangzhou","临平区",212.089,2.91666666666667,"ZJ",7,"08:00","day 0","20:00","day 0",3302.5483225
4646,"B0FFG0GSMW","Yangzhou","宝应县","B0FFHW4GZB","Hangzhou","萧山区",450.618,5.31666666666667,"ZJ",15,"08:00","day 0","20:00","day 0",7076.8892625
4647,"B020215DUP","Yangzhou","江都区","B0FFHW4GZB","Hangzhou","萧山区",362.625,4.01666666666667,"ZJ",10,"08:00","day 0","20:00","day 0",4717.926175
4648,"B0I6TYMZJG","Suzhou","吴江区","B0FFG4GVOV","Zhoushan","定海区",230.263,2.81666666666667,"ZJ",20,"08:00","day 0","20:00","day 0",9435.85235
4649,"B0FFG0GSMW","Yangzhou","宝应县","B0FFH1UGLN","Shaoxing","上虞区",405.467,5.16666666666667,"ZJ",14,"08:00","day 0","20:00","day 0",6605.096645
4650,"B0FFHD3E8G","Suzhou","吴中区","B0GUVDW01P","Jiaxing","海宁市",119.055,1.6,"ZJ",14,"12:00","day 0","24:00","day 0",6605.096645
4651,"B0FFKZGWZ9","Suzhou","太仓市","B0FFHD26K7","Hangzhou","钱塘区",221.642,3.18333333333333,"ZJ",19,"08:00","day 0","20:00","day 0",8964.0597325
4652,"B0202150WR","Yangzhou","广陵区","B0HGFN3J8T","Jiaxing","南湖区",255.646,3.13333333333333,"ZJ",10,"08:00","day 0","20:00","day 0",4717.926175
4653,"B0H1TCJ4IO","Yangzhou","江都区","B0FFK85V4K","Hangzhou","临安区",349.36,3.96666666666667,"ZJ",20,"08:00","day 0","20:00","day 0",9435.85235
4654,"B0202150WR","Yangzhou","广陵区","B0FFI22X6S","Ningbo","鄞州区",395.634,4.63333333333333,"ZJ",16,"12:00","day 0","24:00","day 0",7548.68188
4655,"B0FFH70JG8","Nanjing","鼓楼区","B0H135MBEW","Hangzhou","临平区",270.448,3.26666666666667,"ZJ",14,"12:00","day 0","24:00","day 0",6605.096645
4656,"B0FFITJD3C","Wuxi","锡山区","B0FFK85V4K","Hangzhou","临安区",265.94,3.1,"ZJ",10,"08:00","day 0","20:00","day 0",4717.926175
4657,"B0FFH0WGKS","Suzhou","吴江区","B0FFHD26K7","Hangzhou","钱塘区",123.63,2.11666666666667,"ZJ",11,"08:00","day 0","20:00","day 0",5189.7187925
4658,"B020215DUP","Yangzhou","江都区","B023B15E6D","Hangzhou","桐庐县",360.686,3.98333333333333,"ZJ",9,"08:00","day 0","20:00","day 0",4246.1335575
4659,"B020216GML","Yangzhou","广陵区","B0FFMBV9V0","Hangzhou","临平区",289.802,3.6,"ZJ",15,"08:00","day 0","20:00","day 0",7076.8892625
4660,"B0FFH1DRA5","Nanjing","栖霞区","B0FFHD6O3A","Jiaxing","海盐县",315.074,3.78333333333333,"ZJ",19,"12:00","day 0","24:00","day 0",8964.0597325
4661,"B0FFHD3E8G","Suzhou","吴中区","B0FFL81IUU","Hangzhou","富阳区",214.173,2.48333333333333,"ZJ",16,"08:00","day 0","20:00","day 0",7548.68188
4662,"B0GKC6MA4E","Yangzhou","仪征市","B0FFGQ8EH5","Hangzhou","桐庐县",354.076,3.96666666666667,"ZJ",17,"12:00","day 0","24:00","day 0",8020.4744975
4663,"B0FFLC9J93","Nanjing","浦口区","B0FFFA8L2B","Ningbo","镇海区",461.873,6.11666666666667,"ZJ",19,"12:00","day 0","24:00","day 0",8964.0597325
4664,"B0G0ZLYTOF","Nanjing","栖霞区","B0FFK4YCJ8","Shaoxing","越城区",365.619,4.8,"ZJ",5,"12:00","day 0","24:00","day 0",2358.9630875
4665,"B0FFFRS0IH","Nanjing","江宁区","B0HGFN3J8T","Jiaxing","南湖区",277.084,3.05,"ZJ",10,"08:00","day 0","20:00","day 0",4717.926175
4666,"B0G1AO0IBH","Nanjing","溧水区","B0FFJRXFMW","Jiaxing","海宁市",282.502,3.08333333333333,"ZJ",6,"08:00","day 0","20:00","day 0",2830.755705
4667,"B0FFH0WGKS","Suzhou","吴江区","B0FFITCS2H","Jiaxing","海宁市",109.755,1.56666666666667,"ZJ",18,"12:00","day 0","24:00","day 0",8492.267115
4668,"B0FFL9CGXN","Nanjing","栖霞区","B0FFL81IUU","Hangzhou","富阳区",324.38,3.55,"ZJ",11,"12:00","day 0","24:00","day 0",5189.7187925
4669,"B0FFGZQ43R","Wuxi","新吴区","B0FFH1UGLN","Shaoxing","上虞区",184.08,2.18333333333333,"ZJ",8,"12:00","day 0","24:00","day 0",3774.34094
4670,"B0I6TYMZJG","Suzhou","吴江区","B023B15E6D","Hangzhou","桐庐县",219.298,2.61666666666667,"ZJ",17,"08:00","day 0","20:00","day 0",8020.4744975
4671,"B0FFHFSCFH","Suzhou","吴中区","B0I675OYZQ","Shaoxing","柯桥区",195.487,2.63333333333333,"ZJ",20,"08:00","day 0","20:00","day 0",9435.85235
4672,"B0FFG2575E","Zhenjiang","润州区","B0FFH1UGLN","Shaoxing","上虞区",306.968,3.56666666666667,"ZJ",15,"12:00","day 0","24:00","day 0",7076.8892625
4673,"B0FFJN8WFQ","Wuxi","新吴区","B0FFL81IUU","Hangzhou","富阳区",243.475,2.86666666666667,"ZJ",17,"12:00","day 0","24:00","day 0",8020.4744975
4674,"B00190CNHV","Nanjing","江宁区","B0FFMBV9V0","Hangzhou","临平区",260.656,3.3,"ZJ",7,"08:00","day 0","20:00","day 0",3302.5483225
4675,"B0FFHC9CJ8","Suzhou","相城区","B0FFK85V4K","Hangzhou","临安区",252.957,2.9,"ZJ",20,"08:00","day 0","20:00","day 0",9435.85235
4676,"B0GKC6MA4E","Yangzhou","仪征市","B0FFJRXFMW","Jiaxing","海宁市",335.871,4.08333333333333,"ZJ",17,"12:00","day 0","24:00","day 0",8020.4744975
4677,"B0FFFRS0IH","Nanjing","江宁区","B0FFH1UGLN","Shaoxing","上虞区",331.296,3.7,"ZJ",16,"12:00","day 0","24:00","day 0",7548.68188
4678,"B0FFFRXR3L","Yangzhou","宝应县","B023E12FTI","Ningbo","海曙区",478.415,5.91666666666667,"ZJ",16,"08:00","day 0","20:00","day 0",7548.68188
4679,"B0FFH61OBO","Suzhou","昆山市","B0FFFVN7JT","Hangzhou","临平区",173.12,2.56666666666667,"ZJ",5,"08:00","day 0","20:00","day 0",2358.9630875
4680,"B0G13KYBJL","Nanjing","六合区","B0FFLA9ZTX","Hangzhou","钱塘区",335.092,4.63333333333333,"ZJ",17,"12:00","day 0","24:00","day 0",8020.4744975
4681,"B02000JR6M","Suzhou","相城区","B023B15E6D","Hangzhou","桐庐县",244.13,2.76666666666667,"ZJ",20,"08:00","day 0","20:00","day 0",9435.85235
4682,"B0FFG2575E","Zhenjiang","润州区","B0FFFA8L2B","Ningbo","镇海区",395.593,4.53333333333333,"ZJ",12,"08:00","day 0","20:00","day 0",5661.51141
4683,"B0FFLC9J93","Nanjing","浦口区","B0FFLA9ZTX","Hangzhou","钱塘区",323.676,4.88333333333333,"ZJ",5,"12:00","day 0","24:00","day 0",2358.9630875
4684,"B0H1TCJ4IO","Yangzhou","江都区","B0FFJRXFMW","Jiaxing","海宁市",304.723,3.78333333333333,"ZJ",16,"12:00","day 0","24:00","day 0",7548.68188
4685,"B0G0ZLYTOF","Nanjing","栖霞区","B0FFJ01V55","Jiaxing","桐乡市",304.044,3.61666666666667,"ZJ",12,"08:00","day 0","20:00","day 0",5661.51141
4686,"B0FFFU612V","Wuxi","江阴市","B0FFL81IUU","Hangzhou","富阳区",268.644,3.23333333333333,"ZJ",7,"08:00","day 0","20:00","day 0",3302.5483225
4687,"B0FFH4SOJP","Nanjing","溧水区","B023D040HU","Jiaxing","秀洲区",249.867,3.18333333333333,"ZJ",8,"12:00","day 0","24:00","day 0",3774.34094
4688,"B0FFL9CGXN","Nanjing","栖霞区","B0FFH1UGLN","Shaoxing","上虞区",339.191,4.21666666666667,"ZJ",5,"12:00","day 0","24:00","day 0",2358.9630875
